id,type,legal_basis,pdf_link,programme,reg_date,remark,address,birth,citizen,name,passport,serialid
154,P,1210/2003 (OJ L 169),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:169:0006:0023:EN:PDF,IRQ,2003-07-09,UNSC RESOLUTION 1483 BASIS,,"1945 al-Dur , Al-Dur (J.O. ES) , al-Dour (J.O. FR)",IRQ,"Adil Abdallah Mahdi Ba'th Party Regional Command Chairman, Dhi-Qar , Adil Abdallah Mahdi Former Ba'th Party Chairman for Diyala and al-Anbar",,55
235,E,2119/2003 (OJ L 318),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:318:0009:0010:EN:PDF,IRQ,2003-12-03,,,,,"Iraqi Airways Company , Iraq Airways Company , Iraqi Airways , Iraq Airways , IAC , I.A.C.",,56
155,P,1210/2003 (OJ L 169),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:169:0006:0023:EN:PDF,IRQ,2003-07-09,UNSC RESOLUTION 1483 BASIS,,,IRQ,"Qaid Hussein Al-Awadi Ba'th Party Regional Command Chairman, Ninawa , Qaid Hussein Al-Awadi Former Governor of An-Najaf, circa 1998 to 2002 , Qaid Hussein Al-Aouadi FR , Qaid Hussein Al-Awadi ehemaliger Gouverneur von Nedjef, (ca. 1998-2002) DE",,57
156,P,1210/2003 (OJ L 169),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:169:0006:0023:EN:PDF,IRQ,2003-07-09,UNSC RESOLUTION 1483 BASIS,,,IRQ,"Khamis Sirhan Al-Muhammad Ba'th Party Regional Command Chairman, Karbala , Dr. Fnu Mnu Khamis Ba'th Party Regional Command Chairman, Karbala , Khamis Sirhan Al-Muhammad Vorsitzender der Bezirksleitung der Baath-Partei, Kerbela DE , Khamis Sirhan Al-Muhammad Commandant rgional du parti Baas pour le gouvernorat de Kerbala FR",,58
157,P,1210/2003 (OJ L 169),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:169:0006:0023:EN:PDF,IRQ,2003-07-09,UNSC RESOLUTION 1483 BASIS,,1944 Tikrit,IRQ,"Sa'd Abd-al-Majid Al-Faisal Al-Tikriti Ba'th Party Regional Command Chairman, Salah Ad-Din , Sa'd Abd-al-Majid Al-Faisal Al-Tikriti Former Undersecretary for Security Affairs, Foreign Ministry , Saad Abdul-Majid Al-Faissal Al-Tikriti Commandant rgional du parti Baas pour le gouvernorat de Salaheddine FR , Sa'd Abd-al-Majid Al-Faisal Al-Tikriti Vorsitzender der Bezirksleitung der Baath-Partei, Salah ad-Din DE",,59
158,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1941-08-20 Pozarevac Republic of Serbia YUG,,"Milosevic Slobodan M Former President of the Federal Republic of Yugoslavia , Milisevic Slobodan M EL",,60
159,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1970,,Gajic-Milosevic Milica F,,61
160,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1942-07-10,,Markovic Mirjana F,,62
161,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1936,,Milosevic Borislav M,,63
162,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,Daughter,,1965,,Milosevic Marija F,,64
163,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,Son of former President S. Milosevic,,1974-07-02,,"Milosevic Marko M , Milisevic Marko EL",,65
164,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1942-12-19 Belgrade Republic of Serbia YUG,,Milutinovic Milan M President of Serbia,,66
165,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1941-06-01 Ravni Republic of Serbia YUG,,Ojdanic Dragoljub M Former Minister of Defence,,67
166,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1948-12-07 Bor Republic of Serbia YUG,,"Sainovic Nikola M Former Deputy Prime Minister , Sainovic Nicola EL",,68
167,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,,,1937 Mala Krsna Republic of Serbia YUG,,Stojilkovic Vlajko M Former Minister of the Interior,,69
168,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,Indicted by International Criminal Tribunal for former Yugoslavia (IT-95-13a),,1947-07-20 near Vriginmost Croatia HRV,,Mrksic Mile M,,70
169,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,Indicted by International Criminal Tribunal for former Yugoslavia (IT-95-13a),,1961-01-01,,Radic Miroslav M,,71
170,P,1205/2001 (OJ L 163),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:163:0014:0015:EN:PDF,YUG,2001-06-21,Indicted by International Criminal Tribunal for former Yugoslavia (IT-95-13a),,1953-06-13 Zabljak Republic of Montenegro YUG,,"Sljivancanin Veselin M , Slijivancanin Veselin M ES",,72
175,P,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,Al Ihsa SAU,SAU,Al-Nasser Abdelkarim Hussein Mohamed M,,73
176,P,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,1966-10-16 Tarut SAU,SAU,Al Yacoub Ibrahim Salih Mohammed M,,74
189,P,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,1963 - LBN,LBN,"Izz-al-Din Hasan M , Garbaya Ahmed M , Sa-id M , Salwwan Samir M",,75
191,P,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,"1965-04-14 - PAK , 1964-03-01 - PAK",,"Mohammed Khalid Shaikh M , Ali Salem M , Bin Khalid Fahd Bin Adballah M , Henin Ashraf Refaat Nabith M , Wadood Khalid Adbul M , Bin Khalid Fahd Bin Abdallah M EL , Wadood Khalid Abdul M EL , Bin Khalid Fahd Bin Abdallah M ES , Bin Khalid Fahd Bin Abdallah ET , Mohammed Chalid Szejk PL , Bin Chalid Fahd Bin Adballah PL , Henin Aszraf Refaat Nabith PL , Wadud Chalid Adbul PL",488555,76
201,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Abu Nidal Organisation , ANO , Fatah Revolutionary Council , Arab Revolutionary Brigades , Black September , Revolutionary Organisation of Socialist Muslims , Conseil rvolutionnaire du Fatah FR , Brigades rvolutionnaires arabes FR , Septembre noir FR , Organisation rvolutionnaire des musulmans socialistes FR , Organizaci_n Abu Nidal ES , Consejo Revolucionario de Al Fatah ES , Brigadas Revolucionarias rabes ES , Septiembre Negro ES , Organizaci_n Revolucionaria de los Musulmanes Socialistas ES , __ Abu Nidal EL , __ __ Fatah EL , ___ ___ ___ EL ,  __ EL , __ __ _- ___ __ EL , Organizao Abu Nidal PT , Conselho Revolucionrio do Fatah PT , Brigadas Revolutionrias rabes PT , Setembro Negro PT , Organizao Revolucionria dos Muulmanos Socialistas PT , Fatah-Revolutionsrat DE , Arabische Revolution_re Brigaden DE , Schwarzer September DE , Revolution_re Organisation der Sozialistischen Moslems DE , Fatah Revolutionaire Raad NL , Arabische Revolutionaire Brigades NL , Zwarte September NL , Revolutionaire Organisatie van Socialistische Moslims NL , Consiglio rivoluzionario Fatah IT , Brigate rivoluzionarie arabe IT , Settembre nero IT , Organizzazione rivoluzionaria dei musulmani socialisti IT , Revolun_ rada Fathu CS , Arabsk revolun_ brigdy CS , ern z_ CS , Revolun_ organizace socialistick_ch muslim CS , Sorte September DA , Fatah' Revolutsiooniline Nukogu ET , Araabia Revolutsiooniline Brigaad ET , Must september ET , Sotsialistlike Moslemite Revolutsiooniline Organisatsioon ET , Abu Nidal organizcija LV , Fatah Revolucionr Padome LV , Arbu Revolucionrs brigdes LV , Melnais Septembris LV , Musulma u Socilistu revolucionra organizcija LV , Abu Nidal organizacija LT , Fatah Revoliucin Taryba LT , Arab_ revoliucins brigados LT , Juodasis rugsjis LT , Musulmon_ socialist_ revoliucin organizacija LT , Abu Nidal Szervezet HU , Fatah-Forradalmi Tancs HU , Arab Forradalmi Brigdok HU , Fekete Szeptember HU , Szocialista Muzulmnok Forradalmi Szervezete HU , Organizacja Abu Nidal PL , Rewolucyjna Rada Fatah PL , Rewolucyjne Brygady Arabskie PL , Czarny Wrzesie PL , Rewolucyjna Organizacja Muzumaskich Socjalist_w PL , Organizcia Abu Nidal SK , Revolun rada Fatah SK , Arabsk revolun brigdy SK , ierny september SK , Revolun organizcia moslimsk_ch socialistov SK , Organizacija Abu Nidal SL , Revolucionarni svet Fataha SL , Arabska revolucionarna brigada SL , rni september SL , Revolucionarna organizacija socialistinih muslimanov SL , Musta syyskuu FI , Organisation Abou Nidal FR , Organizzazione Abu Nidal IT , Ab Nidal Organisation CS , __________ _ Abu Nidal BG , ________ ________ ____ Fatah BG , _____ _______ ________ _______ BG , _____ ________ BG , ________ ________ __________ _ ___ ____________ __ _____ BG , Organizaia Abu Nidal RO , OAN RO , Consiliul Revoluionar Fatah RO , Brigadele Revoluionare Arabe RO , Septembrie Negru RO , Organizaia Revoluionar a Musulmanilor Socialiti RO , L-Organizzazzjoni Abu Nidal MT , Kunsill Rivoluzzjonarju ta Fatah MT , il-Brigati Rivoluzzjonarji Garab MT , Settembru l-Iswed MT , l-Organizzazzjoni Rivoluzzjonarja tal-Musulmani Sojalisti MT",,77
326,E,34/2012 (OJ L 15),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF,TAQA,2012-01-19,Date of designation referred to in Article 2a (4) (b): 6.10.2001.,PHL,,,"Abu Sayyaf Group , Al Harakat Al Islamiyya , Grupo Abu Sayyaf PT , Abu Sayyaf Gruppe DE , De Groep Abu Sayyaf NL , Gruppo Abu Sayyaf IT , Grupo Abu Sayyaf ES , Groupe Abu Sayyaf FR",,78
202,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Brigade des martyrs d'Al-Aqsa FR , Brigadas de los Mrtires de Al-Aqsa ES , ___ _  Al-Aqsa EL , Brigadas dos Mrtires de Al-Aqsa PT , Al-Aqsa-martyrbrigaden SV , Al-Aqsa marttyyrien prikaati FI , Al Aqsa-Martyrernes Brigade DA , Al-Aksa-M_rtyrerbrigade DE , Al-Aqsa Martelarenbrigades NL , Brigata dei martiri di Al-Aqsa IT , Brigda muedn_k Al Aks CS , Al-Aqsa M_rtrite Brigaad ET , Alaksas mocek_u brigde LV , Al-Aqsa kankini_ brigada LT , Al-Aqsa Mrt_rjainak Brigdja HU , Brygady Mczennik_w Al-Aksy PL , Brigda muen_kov Al Aqsa SK , Brigada muenikov Al Akse SL , Al-Aqsa Martyrs' Brigade , _______ ___ _______ __ Al-Aqsa BG , Brigada Martirilor Al-Aqsa RO , Il-Brigata tal-Martri ta Al-Aqsa MT",,79
203,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Al-Takfir and Al-Hijra , Al-Takfir y al-Hijra ES , Al-Takfir e al-Hijra PT , Al-Takfir och al-Hijra SV , Al-Takfir ja al-Hijra FI , Al-Takfir og al-Hijra DA , Al-Takfir und al-Hijra DE , al-Takfir _ al-Hijra EL , Al-Takfir en al-Hijra NL , Al-Takfir e al-Hijra IT , Al-Takfir a Al-Hid_ra CS , Al-Takfir ja Al-Hijra ET , Al-Takfir un al-Hijra LV , Al-Takfir ir Al-Hijra LT , Al-Takfir s al-Hidzsra HU , Al-Takfir wal-Hijra PL , Al-Takfir in al-Hijra SL , Al-Takfir a Al-Hijra SK , Al-Takfir et Al-Hijra FR , Al-Hijra (Al-Takfir and Al-Hijra) , al-Hidzsra (Al-Takfir s al-Hidzsra) HU , Al-Takfir _ Al-Hijra BG , Al-Takfir i Al-Hijra RO , Al-Hid_ra (Al-Takfir a Al-Hid_ra) CS , Al-Takfir u Al-Hijra MT",,80
205,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Babbar Khalsa , Babbar Chalsa PL",,81
206,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Gama'a al-Islamiyya , Islamic Group , Al-Gama'a al-Islamiyya , _  EL , Grupo Islmico PT , Islamische Gruppe DE , islamisk gruppe DA , Islamiska gruppen SV , Islamitische Groep NL , IG (Islamic Group, Gama'a al-Islamiyya) , Grupo Islmico ES , Islmsk skupina CS , islami r_hmitus ET , Groupe islamique FR , Islma grupa LV , Islamo grup LT , Iszlm Csoport HU , Grupa Islamska PL , Islamsk skupina SK , islamistina skupina SL , ______ ____ BG , Grupul Islamic RO , Grupp Islamiku MT , D_amaa al-Islamija PL , Al-D_amaa al-Islamija PL",,82
207,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Great Islamic Eastern Warriors Front , IBDA-C , Front islamique des combattants du Grand Orient FR , Frente de Guerreros del Gran Oriente Islmico ES , __ _ _ _ ___  _ EL , Front der islamischen K_mpfer des Groen Ostens DE , Fronte islamico dei combattenti del grande oriente IT , Fronta islmsk_ch bojovn_k Velkho v_chodu CS , Suur Islami Idavitlejate Rinne ET , Liel Islma Austrumu cntju fronte LV , Didysis islamo ryt_ kari_ frontas LT , Nagy Iszlm Keleti Harci Front HU , Islamski Front Bojownik_w o Wielki Wsch_d PL , Islamsk_ front ve_k_ch v_chodn_ch bojovn_kov SK , Fronta islamskih bojevnikov velikega vzhoda SL , Grande Frente Islmica Oriental de Combatentes PT , ______ ___ ________ ______ _______ ________ BG , Marele Front Islamic de Est al Rzboinicilor RO , slami B_y_k Dou Aknclar Cephesi",,83
208,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Hamas , Hamas-Izz al-Din al-Qassem ,  EL , Hams CS , Hams-Izz al-Din al-Qassem CS , Hamsz HU , Hamas-Izz al-Din al-Quassem ET",,84
209,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Holy Land Foundation for Relief and Development , _ _ _ __ __ __ EL , Stiftung f_r Hilfe und Entwicklung im Heiligen Land DE , Fondazione della Terra Santa per il soccorso e lo sviluppo IT , Nadace Svat zem pro obnovu a rozvoj CS , P_ha Maa toetuse ja arengu sihtasutus ET , Fondation de la Terre sainte pour le secours et le dveloppement FR , ventosios _ems paramos ir pltros fondas LT , Alap_tvny a Szent Fld Felszabad_tsrt s Fejlesztsrt HU , Fundacja Ziemi _witej na rzecz Pomocy i Rozwoju PL , Nadcia Sv_tej zeme pre ochranu a rozvoj SK , Fundacija Svete de_ele za pomo in razvoj SL , Fundaci_n de Fomento y Desarrollo de Tierra Santa ES , Fundao da Terra Santa para o Apoio e Desenvolvimento PT , ________ _ __ _______ _ _______ ___ ______ ____ BG , Fundaia Pmntul Sfnt pentru Ajutor i Dezvoltare RO , Il-Fondazzjoni ta' l-Art Imqaddsa gas-Soljev u l-I_vilupp MT",,85
210,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"International Sikh Youth Federation , ISYF ,  __ _  _ EL , Internationaler Sikh-Jugendverband DE , Federaci_n internacional de j_venes sij ES , Mezinrodn_ federace sikhsk mlde_e CS , Rahvusvaheline sikhi noorteliit ET , Tarptautin sik_ jaunimo federacija (TSJF) LT , Midzynarodowa Federacja Modzie_y Sikh PL , Ifj Szikek Nemzetkzi Szvetsge HU , Medzinrodn federcia sikhskej mlde_e SK , Mednrodna federacija sikhovske mladine SL , Federao Internacional da Juventude Sikh PT , _____________ ____ _ ___ _______ ___ BG , Federaia Internaional a Tineretului Sikh RO , FITS RO , Il-Federazzjoni Internazzjonali ta_-ga_ag Sikh MT",,86
212,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Kurdistan Workers' Party , PKK , Parti des travailleurs du Kurdistan FR , Partido de los Trabajadores del Kurdistn ES , __ _  ___ EL , Partido dos Trabalhadores do Curdisto PT , Kurdistanin tyv_enpuolue FI , Det Kurdiske Arbejderparti DA , Kurdische Arbeiterpartei DE , Koerdische Arbeiderspartij NL , Partito dei lavoratori del Kurdistan IT , KADEK , KONGRA-GEL , Kurdsk strana pracuj_c_ch CS , Kurdistani Tlispartei ET , Kurd Munksprt HU , Kurdistano darbinink_ partija LT , Partia Pracujcych Kurdystanu PL , Strana kurdsk_ch pracujcich SK , Delavska stranka Kurdistana SL , Kurdistan Workers Party , ______ __________ ___ BG , Partidul Muncitoresc din Kurdistan RO , Il-Partit tal-_addiema tal-Kurdistan MT",,87
215,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,Philippines,,,PHL,"NPA , New People's Army , Nuevo Ejrcito del Pueblo (NEP) ES , _ _  EL , l-Armata l-dida tal-Poplu MT , Novo Exrcito Popular (NEP) PT , Neue Volksarmee DE , New People's Army , New People's Army , Nov lidov armdy (Filip_ny) CS , Uus Rahvaarmee ET , _j Nphadsereget HU , Naujoji taut_ armija (NTA) LT , Nowa Armia Ludowa PL , Novej _udovej armdy SK , Nya folkarmn SV , Communist Party of the Philippines , Partido Comunista de Filipinas ES , Komunistick strana Filip_n CS , Det filippinske kommunistparti DA , Kommunistische Partei der Philippinen DE , Filipiinide Kommunistlik Partei ET , ______ ___ _____ EL , Parti communiste des Philippines FR , Partito comunista delle Filippine IT , Filipnu Komunistisk partija LV , Filipin_ komunist_ partija LT , F_lp-szigeteki Kommunista Prt HU , Komunistyczna Partia Filipin PL , Partido Comunista das Filipinas PT , Komunistick strana Filip_n SK , Komunistina partija Filipinov SL , Filippiinien kommunistinen puolue FI , Filippinernas kommunistparti SV , Jaun tautas armija LV , _____________ ___ ___ ___________ BG , ______ _________ ____ BG , Partidul Comunist din Filipine RO , Noua Armat Popular RO , NAP RO , Novo ljudsko vojsko SL , Il-Partit Komunista tal-Filippini MT",,88
217,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Palestinian Islamic Jihad , PIJ , Jihad islamique palestinienne FR , Yihad Islmica Palestina ES , ____ _ ___ EL , Jihad Islmica da Palestina PT , Pal_stinensischer Islamischer Dschihad DE , Palestiinan islamilainen jihad FI , Pal_stinensisk Islamisk Jihad DA , Palestijnse Islamitische Jihad NL , Jihad islamica palestinese IT , Palestinsk_ islmsk_ d_ihd CS , Palestiina Islami D_ihaad ET , Palesztin Iszlm Dzsihd HU , Palestnieu Islma Jihad LV , Palestinos islamo Jihad LT , Palestyski Islamski D_ihad PL , Palest_nsky islamsk_ d_ihd SK , Palestinski islamski d_ihad SL , Palestinska islamiska Jihad SV , _________ ______ _____ BG , Jihadul Islamic Palestinian RO , JIP RO , Il-Jihad Islamika Palestinjana MT",,89
218,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Popular Front for the Liberation of Palestine , PFLP , Front populaire de libration de la Palestine FR , FPLP FR , Frente Popular de Liberaci_n de Palestina ES , FPLP ES , _ _ __ _ _  __ EL , Frente Popular de Libertao da Palestina PT , Palestiinan vapautuksen kansanrintama FI , Folkefronten til Pal_stinas Befrielse DA , Volksfront f_r die Befreiung Pal_stinas DE , Volksfront voor de bevrijding van Palestina NL , Fronte popolare di liberazione della Palestina IT , Lidov fronta za osvobozen_ Palestiny CS , Palestiina Vabastamise Rahvarinne ET , Npi Front Palesztina Felszabad_tsrt HU , Palestnas atbrvoanas Tautas Fronte LV , Palestinos ilaisvinimo liaudies frontas LT , PILF LT , Ludowy Front Wyzwolenia Palestyny PL , _udov_ front za oslobodenie Palest_ny SK , Ljudska fronta za osvoboditev Palestine SL , PATF ET , FPLP PT , ________ ______ __ ________________ ___ ________ BG , Frontul Popular pentru Eliberarea Palestinei RO , FPEP RO , Il-Front Popolari gal-Liberazzjoni tal-Palestina MT",,90
219,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Popular Front for the Liberation of Palestine-General Command , PFLP-General Command , Front populaire de libration de la Palestine - Commandement gnral FR , FPLP  Commandement gnral FR , Frente Popular de Liberaci_n de Palestina-Comando General ES , FPLP-Comando General ES , FPLP-CG ES , _ _ __ _ _  __  __  _ EL , Frente Popular de Libertao da Palestina  Comando Geral PT , FPLP- Comando Geral PT , Folkefronten til Pal_stinas Befrielse-Generalkommandoen DA , Generalkommando der Volksfront f_r die Befreiung Pal_stinas DE , Volksfront voor de bevrijding van Palestina-Algemeen Commando NL , Fronte popolare di liberazione della Palestina - Comando generale IT , Comando generale del PFLP IT , Vrchn_ velitelstv_ Lidov fronty za osvobozen_ Palestiny CS , Npi Front Palesztina Felszabad_tsrt  Fparancsnoksg HU , Palestnas atbrvoanas Tautas Fronte  virsvadba LV , PFLP  virsvadba LV , Palestinos ilaisvinimo _moni_ fronto Aukiausioji vadovyb LT , PILF Aukiausioji vadovyb LT , Ludowy Front Wyzwolenia Palestyny  Naczelne Dow_dztwo PL , _udov_ front za oslobodenie Palest_ny  Hlavn velite_stvo SK , PFLP-Hlavn velite_stvo SK , Ljudska fronta za osvoboditev Palestine  glavno poveljstvo SL , PFLP  glavno poveljstvo SL , ________ ______ __ ________________ ___ ________  _____ _______________ BG , Frontul Popular pentru Eliberarea Palestinei  Comandamentul General RO , FPEP  Comandamentul General RO , Il-Front Popolari gal-Liberazzjoni tal-Palestina  Kmand enerali MT , PFLP  Kmand enerali MT , PFLP -Fparancsnoksg HU",,91
220,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Revolutionary Armed Forces of Colombia EN , FARC , Forces armes rvolutionnaires de Colombie FR , Fuerzas Armadas Revolucionarias de Colombia , ___ _  __  __ EL , Foras Armadas Revolucionrias da Colmbia PT , Colombias revolution_ra bev_pnade styrkor SV , Kolumbian vallankumoukselliset asevoimat FI , Colombias v_bnede revolution_re styrker DA , Revolution_re Armee von Kolumbien DE , Revolutionaire Strijdkrachten van Colombia NL , Forze armate rivoluzionarie della Colombia IT , Revolun_ ozbrojen s_ly Kolumbie CS , Kolumbia Revolutsioonilised Relvajud ET , Kolumbiai Forradalmi Fegyveres Erk HU , Kolumbijas revolucionrie armijas spki LV , Kolumbijos revoliucins ginkluotosios pajgos LT , KRGP LT , Rewolucyjne Siy Zbrojne Kolumbii PL , Revolun ozbrojen sily Kolumbie SK , Oboro_ene revolucionarne sile Kolumbije SL , ________ ________ ___________ ___ ___ _________ BG , Forele Armate Revoluionare din Columbia RO , Il-Forzi Armati Rivoluzzjonarji tal-Kolombja MT",,92
221,E,790/2014 (OJ L 217),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_217_R_0001&from=EN,TERR,2014-07-23,,,,,"Revolutionary People's Liberation Army/Front/Party EN , DHKP/C , Devrimci Sol , Revolutionary Left EN , Dev Sol , Arme/Front/Parti rvolutionnaire populaire de libration FR , Gauche rvolutionnaire FR , Ejrcito/Frente/Partido Revolucionario de Liberaci_n Popular ES , Izquierda revolucionaria ES , __ _ _ /_ EL , __ _ EL , Exrcito/Frente/Partido Revolucionrio Popular de Libertao PT , Esquerda Revolucionria PT , Revolution_re Volksbefreiungsarmee/-front/- partei DE , Revolution_re Linke DE , Revolutionair Volksbevrijdingsleger/front/partij NL , Revolutionair Links NL , Esercito/Fronte/Partito rivoluzionario popolare di liberazione IT , Sinistra rivoluzionaria IT , Revolun_ lidov osvobozeneck armda/fronta/strana CS , Revolun_ levice CS , Revolutsiooniline Rahva Vabastusarmee/ Rinne/Partei ET , Revolutsioonilised Vasakpoolsed ET , Forradalmi Npi Felszabad_tsi Hadsereg/Front/Prt HU , Forradalmi Baloldal HU , Revolucionr Tautas atbrvoans armija/fronte/partija LV , revolucionri kreisie LV , Revoliucin liaudies ilaisvinimo armija/frontas/partija LT , Revoliucin kair LT , Partia/Front i Armia Wyzwolenia Ludu Tureckiego PL , Lewica Rewolucyjna PL , Revolun _udov oslobodzovacia armda/front/strana SK , Revolun _avica SK , Revolucionarna ljudska osvobodilna vojska/fronta/stranka SL , Revolucionarna levica SL , ________ ________ ____/ ____ / ___ __ __________ ________________ BG , ________ ________ _____ BG , Armata/Frontul/Partidul de Eliberare Revoluionar Popular RO , Stnga Revoluionar RO , Devrimci Halk Kurtulu Partisi-Cephesi , Devrimci Halk Kurtulus Partisi-Cephesi , L-Armata/Il-Front/Il-Partit Rivoluzzjonarju/a gal-Liberazzjoni tal-Poplu MT , Xellug Rivoluzzjonarju MT",,93
